method,task,regime,split,seed,episodes,success_rate,seam_failure_rate,barrier_violation_rate,basin_alignment,descent_continuity,damage_rate,composition_cost,energy_model_error
cem_trajectory_composer,drawer_to_pick_transfer,combined_seam_stress,combined_stress,4,72,0.652778,0.283189,0.263034,0.407708,0.395181,0.103256,0.414088,0.146832
cem_trajectory_composer,drawer_to_pick_transfer,combined_seam_stress,combined_stress,5,72,0.597222,0.274155,0.275350,0.420095,0.386582,0.100800,0.409956,0.142601
cem_trajectory_composer,drawer_to_pick_transfer,combined_seam_stress,combined_stress,6,72,0.416667,0.286441,0.274277,0.417200,0.389120,0.105363,0.406806,0.136045
cem_trajectory_composer,mobile_push_then_grasp,nominal,in_distribution,0,72,0.708333,0.179276,0.177212,0.509241,0.485156,0.071309,0.333908,0.117263
cem_trajectory_composer,mobile_push_then_grasp,nominal,in_distribution,1,72,0.763889,0.177606,0.178747,0.505623,0.468292,0.072852,0.328526,0.105722
cem_trajectory_composer,mobile_push_then_grasp,nominal,in_distribution,2,72,0.777778,0.187160,0.162868,0.513595,0.508930,0.070165,0.327725,0.118719
cem_trajectory_composer,mobile_push_then_grasp,nominal,in_distribution,3,72,0.694444,0.180882,0.173831,0.511384,0.487726,0.075088,0.337932,0.114145
cem_trajectory_composer,mobile_push_then_grasp,nominal,in_distribution,4,72,0.722222,0.189719,0.171616,0.526151,0.476926,0.072958,0.336583,0.112560
cem_trajectory_composer,mobile_push_then_grasp,nominal,in_distribution,5,72,0.694444,0.177222,0.174905,0.493561,0.505210,0.069747,0.334313,0.125110
cem_trajectory_composer,mobile_push_then_grasp,nominal,in_distribution,6,72,0.791667,0.181626,0.180399,0.503395,0.510628,0.067315,0.343890,0.115458
cem_trajectory_composer,mobile_push_then_grasp,nominal,new_skill_pair,0,72,0.694444,0.197358,0.188705,0.490301,0.485403,0.072770,0.354320,0.126354
cem_trajectory_composer,mobile_push_then_grasp,nominal,new_skill_pair,1,72,0.694444,0.201464,0.182246,0.493808,0.477353,0.078981,0.350257,0.127518
cem_trajectory_composer,mobile_push_then_grasp,nominal,new_skill_pair,2,72,0.750000,0.196759,0.194278,0.506596,0.465118,0.070441,0.346697,0.121394
cem_trajectory_composer,mobile_push_then_grasp,nominal,new_skill_pair,3,72,0.625000,0.199511,0.187604,0.509885,0.465834,0.077560,0.342580,0.116248
cem_trajectory_composer,mobile_push_then_grasp,nominal,new_skill_pair,4,72,0.680556,0.200943,0.182102,0.492858,0.474089,0.076337,0.340053,0.122332
cem_trajectory_composer,mobile_push_then_grasp,nominal,new_skill_pair,5,72,0.750000,0.198768,0.188031,0.479102,0.475110,0.077809,0.342154,0.118530
cem_trajectory_composer,mobile_push_then_grasp,nominal,new_skill_pair,6,72,0.708333,0.199235,0.190723,0.492800,0.486982,0.078528,0.343046,0.122731
cem_trajectory_composer,mobile_push_then_grasp,nominal,shifted_objects,0,72,0.722222,0.195329,0.196103,0.489141,0.488254,0.076477,0.355360,0.117712
cem_trajectory_composer,mobile_push_then_grasp,nominal,shifted_objects,1,72,0.680556,0.204645,0.194912,0.478598,0.467915,0.070925,0.348856,0.120948
cem_trajectory_composer,mobile_push_then_grasp,nominal,shifted_objects,2,72,0.708333,0.194671,0.193576,0.484872,0.469357,0.076694,0.346157,0.115095
cem_trajectory_composer,mobile_push_then_grasp,nominal,shifted_objects,3,72,0.694444,0.207977,0.184970,0.500166,0.491737,0.070388,0.348998,0.119530
cem_trajectory_composer,mobile_push_then_grasp,nominal,shifted_objects,4,72,0.791667,0.204875,0.195663,0.489108,0.462864,0.071258,0.348226,0.120587
cem_trajectory_composer,mobile_push_then_grasp,nominal,shifted_objects,5,72,0.666667,0.202744,0.196889,0.494248,0.469844,0.075049,0.341910,0.114036
cem_trajectory_composer,mobile_push_then_grasp,nominal,shifted_objects,6,72,0.694444,0.198388,0.195952,0.502230,0.462256,0.076767,0.352851,0.121975
cem_trajectory_composer,mobile_push_then_grasp,nominal,long_horizon_chain,0,72,0.750000,0.192848,0.181725,0.483817,0.479652,0.075972,0.346921,0.114673
cem_trajectory_composer,mobile_push_then_grasp,nominal,long_horizon_chain,1,72,0.652778,0.197799,0.180844,0.507258,0.483837,0.073704,0.353482,0.116744
cem_trajectory_composer,mobile_push_then_grasp,nominal,long_horizon_chain,2,72,0.722222,0.206585,0.197883,0.495064,0.495140,0.073060,0.335484,0.119436
cem_trajectory_composer,mobile_push_then_grasp,nominal,long_horizon_chain,3,72,0.708333,0.188403,0.186145,0.498637,0.483991,0.070589,0.338927,0.118486
cem_trajectory_composer,mobile_push_then_grasp,nominal,long_horizon_chain,4,72,0.722222,0.197217,0.193283,0.506280,0.458721,0.078598,0.343348,0.117051
cem_trajectory_composer,mobile_push_then_grasp,nominal,long_horizon_chain,5,72,0.638889,0.198206,0.185668,0.495862,0.475602,0.078288,0.344027,0.123247
cem_trajectory_composer,mobile_push_then_grasp,nominal,long_horizon_chain,6,72,0.611111,0.201877,0.192433,0.487808,0.489915,0.074273,0.350601,0.119621
cem_trajectory_composer,mobile_push_then_grasp,nominal,combined_stress,0,72,0.569444,0.211811,0.207426,0.470706,0.461726,0.083687,0.357857,0.124439
cem_trajectory_composer,mobile_push_then_grasp,nominal,combined_stress,1,72,0.569444,0.216462,0.216002,0.470504,0.468522,0.074412,0.358052,0.129332
cem_trajectory_composer,mobile_push_then_grasp,nominal,combined_stress,2,72,0.500000,0.233219,0.205817,0.468864,0.453922,0.077763,0.356600,0.122163
cem_trajectory_composer,mobile_push_then_grasp,nominal,combined_stress,3,72,0.555556,0.216439,0.201070,0.470276,0.449992,0.083479,0.351322,0.122274
cem_trajectory_composer,mobile_push_then_grasp,nominal,combined_stress,4,72,0.527778,0.217287,0.203453,0.458042,0.451195,0.080348,0.361796,0.128885
cem_trajectory_composer,mobile_push_then_grasp,nominal,combined_stress,5,72,0.597222,0.220518,0.204262,0.478573,0.439400,0.081100,0.345521,0.120514
cem_trajectory_composer,mobile_push_then_grasp,nominal,combined_stress,6,72,0.611111,0.223170,0.210718,0.461797,0.445510,0.085030,0.356680,0.133016
cem_trajectory_composer,mobile_push_then_grasp,narrow_basin,in_distribution,0,72,0.666667,0.204357,0.200538,0.492783,0.477037,0.078294,0.349615,0.129374
cem_trajectory_composer,mobile_push_then_grasp,narrow_basin,in_distribution,1,72,0.708333,0.202112,0.201403,0.481769,0.475699,0.077702,0.350186,0.117804
cem_trajectory_composer,mobile_push_then_grasp,narrow_basin,in_distribution,2,72,0.597222,0.208018,0.201186,0.472734,0.468083,0.075199,0.362507,0.121775
cem_trajectory_composer,mobile_push_then_grasp,narrow_basin,in_distribution,3,72,0.708333,0.208425,0.201314,0.494863,0.456549,0.075627,0.352807,0.122413
cem_trajectory_composer,mobile_push_then_grasp,narrow_basin,in_distribution,4,72,0.597222,0.200215,0.214811,0.496869,0.456285,0.073121,0.346349,0.125093
cem_trajectory_composer,mobile_push_then_grasp,narrow_basin,in_distribution,5,72,0.569444,0.201781,0.196964,0.491603,0.470974,0.077600,0.347740,0.119785
cem_trajectory_composer,mobile_push_then_grasp,narrow_basin,in_distribution,6,72,0.555556,0.204162,0.198885,0.472976,0.477909,0.080354,0.352375,0.121281
cem_trajectory_composer,mobile_push_then_grasp,narrow_basin,new_skill_pair,0,72,0.611111,0.228731,0.217344,0.461980,0.441902,0.087871,0.365896,0.122124
cem_trajectory_composer,mobile_push_then_grasp,narrow_basin,new_skill_pair,1,72,0.666667,0.228654,0.210221,0.478724,0.464056,0.083521,0.364256,0.129131
cem_trajectory_composer,mobile_push_then_grasp,narrow_basin,new_skill_pair,2,72,0.722222,0.224335,0.214004,0.475162,0.439104,0.082486,0.363240,0.120050
cem_trajectory_composer,mobile_push_then_grasp,narrow_basin,new_skill_pair,3,72,0.694444,0.231512,0.219262,0.467822,0.448007,0.085864,0.360339,0.122620
cem_trajectory_composer,mobile_push_then_grasp,narrow_basin,new_skill_pair,4,72,0.583333,0.225590,0.215084,0.455641,0.461816,0.082221,0.365127,0.128023
cem_trajectory_composer,mobile_push_then_grasp,narrow_basin,new_skill_pair,5,72,0.541667,0.222670,0.227467,0.472507,0.455526,0.079303,0.357911,0.124802
cem_trajectory_composer,mobile_push_then_grasp,narrow_basin,new_skill_pair,6,72,0.708333,0.222930,0.211990,0.473908,0.448182,0.084150,0.364135,0.123683
cem_trajectory_composer,mobile_push_then_grasp,narrow_basin,shifted_objects,0,72,0.611111,0.230880,0.211205,0.456702,0.442009,0.083494,0.370593,0.130771
cem_trajectory_composer,mobile_push_then_grasp,narrow_basin,shifted_objects,1,72,0.541667,0.218541,0.217123,0.472837,0.454213,0.087472,0.366697,0.125476
cem_trajectory_composer,mobile_push_then_grasp,narrow_basin,shifted_objects,2,72,0.541667,0.231777,0.217604,0.472455,0.454639,0.084343,0.362786,0.118977
cem_trajectory_composer,mobile_push_then_grasp,narrow_basin,shifted_objects,3,72,0.638889,0.222864,0.216757,0.464901,0.427114,0.082924,0.368016,0.123078
cem_trajectory_composer,mobile_push_then_grasp,narrow_basin,shifted_objects,4,72,0.652778,0.226445,0.219021,0.462174,0.442155,0.085959,0.365919,0.126551
cem_trajectory_composer,mobile_push_then_grasp,narrow_basin,shifted_objects,5,72,0.680556,0.225091,0.218478,0.453403,0.444664,0.091008,0.369904,0.127174
cem_trajectory_composer,mobile_push_then_grasp,narrow_basin,shifted_objects,6,72,0.625000,0.228696,0.214956,0.462073,0.438902,0.085697,0.371778,0.122312
cem_trajectory_composer,mobile_push_then_grasp,narrow_basin,long_horizon_chain,0,72,0.625000,0.220618,0.209296,0.453316,0.443186,0.087055,0.369068,0.131554
cem_trajectory_composer,mobile_push_then_grasp,narrow_basin,long_horizon_chain,1,72,0.486111,0.224141,0.213869,0.462391,0.456330,0.085936,0.361963,0.130190
cem_trajectory_composer,mobile_push_then_grasp,narrow_basin,long_horizon_chain,2,72,0.513889,0.228038,0.217084,0.456056,0.435368,0.085395,0.359785,0.125237
cem_trajectory_composer,mobile_push_then_grasp,narrow_basin,long_horizon_chain,3,72,0.569444,0.211458,0.209607,0.464971,0.444877,0.082752,0.364714,0.133063
cem_trajectory_composer,mobile_push_then_grasp,narrow_basin,long_horizon_chain,4,72,0.500000,0.220180,0.216706,0.484450,0.447105,0.084115,0.364688,0.127304
cem_trajectory_composer,mobile_push_then_grasp,narrow_basin,long_horizon_chain,5,72,0.541667,0.223528,0.214805,0.463608,0.457141,0.080785,0.360290,0.134884
cem_trajectory_composer,mobile_push_then_grasp,narrow_basin,long_horizon_chain,6,72,0.472222,0.218221,0.214220,0.454300,0.439198,0.082337,0.359460,0.130651
cem_trajectory_composer,mobile_push_then_grasp,narrow_basin,combined_stress,0,72,0.722222,0.239787,0.238623,0.439803,0.428929,0.091727,0.375637,0.143622
cem_trajectory_composer,mobile_push_then_grasp,narrow_basin,combined_stress,1,72,0.597222,0.250951,0.233501,0.440738,0.427233,0.086617,0.375364,0.131578
cem_trajectory_composer,mobile_push_then_grasp,narrow_basin,combined_stress,2,72,0.555556,0.234438,0.232259,0.440353,0.432928,0.085986,0.379006,0.133030
cem_trajectory_composer,mobile_push_then_grasp,narrow_basin,combined_stress,3,72,0.569444,0.243297,0.240840,0.440537,0.412676,0.086058,0.378525,0.132180
cem_trajectory_composer,mobile_push_then_grasp,narrow_basin,combined_stress,4,72,0.583333,0.241531,0.234693,0.451922,0.437089,0.092861,0.378194,0.127979
cem_trajectory_composer,mobile_push_then_grasp,narrow_basin,combined_stress,5,72,0.527778,0.246585,0.234982,0.448785,0.422943,0.091419,0.376284,0.137641
cem_trajectory_composer,mobile_push_then_grasp,narrow_basin,combined_stress,6,72,0.569444,0.239361,0.230826,0.449851,0.409685,0.091925,0.377973,0.127947
cem_trajectory_composer,mobile_push_then_grasp,high_barrier,in_distribution,0,72,0.694444,0.214553,0.205640,0.479845,0.461197,0.079890,0.359338,0.121490
cem_trajectory_composer,mobile_push_then_grasp,high_barrier,in_distribution,1,72,0.638889,0.214241,0.213095,0.463572,0.471324,0.081073,0.361379,0.133265
cem_trajectory_composer,mobile_push_then_grasp,high_barrier,in_distribution,2,72,0.680556,0.217455,0.196493,0.478086,0.460752,0.081988,0.359525,0.126669
cem_trajectory_composer,mobile_push_then_grasp,high_barrier,in_distribution,3,72,0.652778,0.211212,0.205921,0.481136,0.462832,0.085758,0.354976,0.128800
cem_trajectory_composer,mobile_push_then_grasp,high_barrier,in_distribution,4,72,0.652778,0.211933,0.205092,0.467926,0.452472,0.082920,0.355842,0.132579
cem_trajectory_composer,mobile_push_then_grasp,high_barrier,in_distribution,5,72,0.638889,0.214469,0.208756,0.471883,0.466152,0.082833,0.356562,0.122345
cem_trajectory_composer,mobile_push_then_grasp,high_barrier,in_distribution,6,72,0.680556,0.209428,0.205785,0.466089,0.461256,0.079675,0.349462,0.138652
cem_trajectory_composer,mobile_push_then_grasp,high_barrier,new_skill_pair,0,72,0.541667,0.233786,0.226813,0.462317,0.454408,0.086557,0.371633,0.131231
cem_trajectory_composer,mobile_push_then_grasp,high_barrier,new_skill_pair,1,72,0.666667,0.240184,0.217230,0.448471,0.451262,0.082114,0.371875,0.126025
cem_trajectory_composer,mobile_push_then_grasp,high_barrier,new_skill_pair,2,72,0.569444,0.233936,0.219818,0.457760,0.440415,0.092114,0.372389,0.128630
cem_trajectory_composer,mobile_push_then_grasp,high_barrier,new_skill_pair,3,72,0.597222,0.232348,0.216523,0.459038,0.436245,0.088733,0.372754,0.129564
cem_trajectory_composer,mobile_push_then_grasp,high_barrier,new_skill_pair,4,72,0.694444,0.233642,0.230516,0.449390,0.443076,0.081141,0.368213,0.129058
cem_trajectory_composer,mobile_push_then_grasp,high_barrier,new_skill_pair,5,72,0.513889,0.225618,0.219842,0.455086,0.451085,0.088585,0.369122,0.131341
cem_trajectory_composer,mobile_push_then_grasp,high_barrier,new_skill_pair,6,72,0.611111,0.231493,0.215395,0.476431,0.439133,0.091481,0.373249,0.124099
cem_trajectory_composer,mobile_push_then_grasp,high_barrier,shifted_objects,0,72,0.500000,0.239320,0.224546,0.457957,0.435552,0.089155,0.365344,0.129781
cem_trajectory_composer,mobile_push_then_grasp,high_barrier,shifted_objects,1,72,0.527778,0.238177,0.219217,0.456417,0.443824,0.088890,0.373558,0.132881
cem_trajectory_composer,mobile_push_then_grasp,high_barrier,shifted_objects,2,72,0.569444,0.237972,0.225977,0.455488,0.451346,0.084276,0.369620,0.128381
cem_trajectory_composer,mobile_push_then_grasp,high_barrier,shifted_objects,3,72,0.611111,0.232854,0.225863,0.443625,0.449464,0.090089,0.374689,0.129113
cem_trajectory_composer,mobile_push_then_grasp,high_barrier,shifted_objects,4,72,0.680556,0.240775,0.220643,0.464854,0.434867,0.092565,0.368196,0.129380
cem_trajectory_composer,mobile_push_then_grasp,high_barrier,shifted_objects,5,72,0.583333,0.239128,0.225878,0.448372,0.437836,0.084290,0.365056,0.130455
cem_trajectory_composer,mobile_push_then_grasp,high_barrier,shifted_objects,6,72,0.638889,0.238193,0.215706,0.461514,0.429637,0.082467,0.378566,0.125323
cem_trajectory_composer,mobile_push_then_grasp,high_barrier,long_horizon_chain,0,72,0.472222,0.224032,0.220635,0.462324,0.442835,0.085246,0.367782,0.132473
cem_trajectory_composer,mobile_push_then_grasp,high_barrier,long_horizon_chain,1,72,0.569444,0.222239,0.226602,0.449305,0.446544,0.083677,0.370433,0.130528
cem_trajectory_composer,mobile_push_then_grasp,high_barrier,long_horizon_chain,2,72,0.638889,0.227441,0.216621,0.435603,0.429238,0.088174,0.368258,0.135937
cem_trajectory_composer,mobile_push_then_grasp,high_barrier,long_horizon_chain,3,72,0.611111,0.230888,0.220112,0.459922,0.450414,0.085425,0.371453,0.122078
cem_trajectory_composer,mobile_push_then_grasp,high_barrier,long_horizon_chain,4,72,0.625000,0.231043,0.215271,0.463449,0.434790,0.084099,0.366694,0.128276
cem_trajectory_composer,mobile_push_then_grasp,high_barrier,long_horizon_chain,5,72,0.541667,0.228895,0.220931,0.451043,0.431536,0.077221,0.371565,0.131593
cem_trajectory_composer,mobile_push_then_grasp,high_barrier,long_horizon_chain,6,72,0.611111,0.230238,0.220993,0.451295,0.446171,0.089896,0.375446,0.129334
cem_trajectory_composer,mobile_push_then_grasp,high_barrier,combined_stress,0,72,0.513889,0.240332,0.236277,0.447954,0.435285,0.092367,0.383715,0.121804
cem_trajectory_composer,mobile_push_then_grasp,high_barrier,combined_stress,1,72,0.694444,0.241953,0.249083,0.448899,0.442958,0.094111,0.390432,0.138489
cem_trajectory_composer,mobile_push_then_grasp,high_barrier,combined_stress,2,72,0.458333,0.244163,0.242735,0.438439,0.430288,0.089513,0.391419,0.142848
cem_trajectory_composer,mobile_push_then_grasp,high_barrier,combined_stress,3,72,0.583333,0.243510,0.237349,0.432900,0.432594,0.091516,0.381917,0.131121
cem_trajectory_composer,mobile_push_then_grasp,high_barrier,combined_stress,4,72,0.638889,0.262445,0.231595,0.444702,0.428870,0.090609,0.375431,0.132744
cem_trajectory_composer,mobile_push_then_grasp,high_barrier,combined_stress,5,72,0.638889,0.247624,0.235101,0.428668,0.423845,0.091350,0.389879,0.137636
cem_trajectory_composer,mobile_push_then_grasp,high_barrier,combined_stress,6,72,0.569444,0.253537,0.231267,0.417140,0.424768,0.091009,0.384384,0.136892
cem_trajectory_composer,mobile_push_then_grasp,nonconvex_energy,in_distribution,0,72,0.694444,0.217088,0.203234,0.466476,0.447926,0.088578,0.366377,0.134361
cem_trajectory_composer,mobile_push_then_grasp,nonconvex_energy,in_distribution,1,72,0.694444,0.223569,0.192701,0.471369,0.469224,0.085168,0.358273,0.122052
cem_trajectory_composer,mobile_push_then_grasp,nonconvex_energy,in_distribution,2,72,0.583333,0.222683,0.207890,0.464632,0.460183,0.084670,0.357321,0.129889
cem_trajectory_composer,mobile_push_then_grasp,nonconvex_energy,in_distribution,3,72,0.597222,0.205552,0.203447,0.463711,0.442081,0.082826,0.363357,0.130204
cem_trajectory_composer,mobile_push_then_grasp,nonconvex_energy,in_distribution,4,72,0.541667,0.208319,0.211917,0.477482,0.455572,0.084703,0.368665,0.127203
cem_trajectory_composer,mobile_push_then_grasp,nonconvex_energy,in_distribution,5,72,0.583333,0.213606,0.213737,0.449546,0.440012,0.086008,0.362383,0.135629
cem_trajectory_composer,mobile_push_then_grasp,nonconvex_energy,in_distribution,6,72,0.597222,0.209066,0.203811,0.471745,0.456882,0.083323,0.366353,0.126616
cem_trajectory_composer,mobile_push_then_grasp,nonconvex_energy,new_skill_pair,0,72,0.583333,0.237511,0.222959,0.451745,0.427389,0.095178,0.381369,0.124495
cem_trajectory_composer,mobile_push_then_grasp,nonconvex_energy,new_skill_pair,1,72,0.666667,0.232106,0.224067,0.451552,0.434377,0.093708,0.374506,0.134789
cem_trajectory_composer,mobile_push_then_grasp,nonconvex_energy,new_skill_pair,2,72,0.555556,0.231862,0.218987,0.446798,0.449737,0.092318,0.372733,0.129583
cem_trajectory_composer,mobile_push_then_grasp,nonconvex_energy,new_skill_pair,3,72,0.555556,0.232746,0.235509,0.472872,0.449145,0.087068,0.373657,0.127528
