stress_level,method,seed,mean_success,mean_seam_failure_rate,mean_barrier_violation_rate,mean_basin_alignment,mean_descent_continuity,mean_damage_rate,mean_composition_cost,mean_energy_model_error,mean_risk_calibration_error,mean_abstention_rate,mean_predicted_seam_risk,mean_realized_seam_breach,mean_composition_utility,ci95_success,ci95_seam_failure_rate,ci95_barrier_violation_rate,ci95_basin_alignment,ci95_descent_continuity,ci95_damage_rate,ci95_composition_cost,ci95_energy_model_error,ci95_risk_calibration_error,ci95_abstention_rate,ci95_predicted_seam_risk,ci95_realized_seam_breach,ci95_composition_utility,rows
0.833333,tamp_feasibility_screen,8,0.614583,0.199864,0.199957,0.513222,0.483580,0.098423,0.347939,0.168428,0.076905,0.109176,0.318275,0.292567,0.238730,0.048743,0.000981,0.001048,0.001517,0.001476,0.000814,0.000414,0.002498,0.000427,0.000612,0.001623,0.001456,0.049038,384
0.833333,tamp_feasibility_screen,9,0.606771,0.199875,0.199748,0.513048,0.482633,0.098387,0.347123,0.168614,0.076960,0.109477,0.318698,0.292740,0.230838,0.048921,0.001026,0.001038,0.001395,0.001403,0.000798,0.000431,0.002466,0.000440,0.000619,0.001618,0.001470,0.049079,384
1.000000,barrier_certified_energy_composer_v5,0,0.791667,0.091176,0.111901,0.746091,0.717902,0.091483,0.196441,0.131019,0.060190,0.120813,0.142154,0.130971,0.787844,0.040673,0.000851,0.000793,0.001528,0.001412,0.000761,0.000391,0.002432,0.000421,0.000603,0.001328,0.001174,0.040871,384
1.000000,barrier_certified_energy_composer_v5,1,0.770833,0.091262,0.112040,0.747155,0.717516,0.091755,0.196445,0.131033,0.059975,0.120921,0.142232,0.131231,0.766847,0.042093,0.000853,0.000801,0.001317,0.001360,0.000719,0.000400,0.002397,0.000413,0.000601,0.001267,0.001222,0.042502,384
1.000000,barrier_certified_energy_composer_v5,2,0.791667,0.091200,0.111951,0.744938,0.717450,0.091640,0.195999,0.131287,0.060127,0.120512,0.142010,0.130993,0.787226,0.040673,0.000831,0.000807,0.001382,0.001292,0.000734,0.000399,0.002394,0.000425,0.000591,0.001239,0.001170,0.040964,384
1.000000,barrier_certified_energy_composer_v5,3,0.716146,0.090791,0.111719,0.745750,0.717944,0.091927,0.196495,0.130930,0.059954,0.121177,0.141393,0.130268,0.712355,0.045155,0.000805,0.000774,0.001507,0.001426,0.000753,0.000394,0.002497,0.000445,0.000570,0.001222,0.001180,0.045151,384
1.000000,barrier_certified_energy_composer_v5,4,0.820312,0.090724,0.111926,0.745997,0.718889,0.091796,0.196408,0.131090,0.059863,0.120423,0.141541,0.130659,0.817009,0.038451,0.000804,0.000759,0.001430,0.001436,0.000733,0.000382,0.002417,0.000402,0.000582,0.001243,0.001148,0.038778,384
1.000000,barrier_certified_energy_composer_v5,5,0.713542,0.090915,0.111551,0.746178,0.718856,0.091599,0.196211,0.130978,0.059886,0.120626,0.141479,0.130617,0.710678,0.045279,0.000820,0.000795,0.001372,0.001295,0.000737,0.000413,0.002389,0.000421,0.000574,0.001269,0.001142,0.045227,384
1.000000,barrier_certified_energy_composer_v5,6,0.804688,0.090847,0.112353,0.745676,0.718089,0.091666,0.196385,0.131308,0.059773,0.120857,0.141746,0.130773,0.800607,0.039704,0.000846,0.000813,0.001388,0.001348,0.000748,0.000370,0.002387,0.000422,0.000597,0.001284,0.001212,0.039728,384
1.000000,barrier_certified_energy_composer_v5,7,0.744792,0.091564,0.111919,0.745730,0.718397,0.091942,0.196357,0.130990,0.059869,0.120648,0.141956,0.131298,0.740424,0.043664,0.000840,0.000780,0.001428,0.001325,0.000745,0.000414,0.002416,0.000426,0.000607,0.001267,0.001178,0.043943,384
1.000000,barrier_certified_energy_composer_v5,8,0.747396,0.091195,0.111498,0.744980,0.718030,0.091928,0.196380,0.131182,0.059847,0.121030,0.141949,0.130297,0.743223,0.043516,0.000809,0.000809,0.001361,0.001377,0.000758,0.000391,0.002398,0.000426,0.000595,0.001293,0.001174,0.044121,384
1.000000,barrier_certified_energy_composer_v5,9,0.750000,0.090928,0.112155,0.745435,0.718511,0.091944,0.196501,0.131202,0.059886,0.120969,0.141833,0.131082,0.745722,0.043367,0.000859,0.000760,0.001504,0.001374,0.000763,0.000412,0.002464,0.000432,0.000626,0.001240,0.001187,0.043344,384
1.000000,energy_compatibility_heuristic,0,0.520833,0.223536,0.225095,0.493207,0.465924,0.104379,0.317821,0.175649,0.082976,0.106949,0.361386,0.331807,0.088712,0.050032,0.001034,0.000920,0.001499,0.001349,0.000749,0.000373,0.002431,0.000430,0.000561,0.001557,0.001452,0.050667,384
1.000000,energy_compatibility_heuristic,1,0.533854,0.223466,0.225370,0.492551,0.465817,0.104423,0.318144,0.175779,0.082720,0.106560,0.361943,0.332005,0.101354,0.049961,0.001010,0.001003,0.001473,0.001348,0.000737,0.000421,0.002429,0.000408,0.000559,0.001583,0.001425,0.049863,384
1.000000,energy_compatibility_heuristic,2,0.549479,0.223399,0.224917,0.493876,0.465799,0.104541,0.318420,0.175573,0.082820,0.107005,0.361109,0.331941,0.117579,0.049830,0.001018,0.000993,0.001465,0.001324,0.000740,0.000404,0.002447,0.000422,0.000603,0.001586,0.001473,0.049993,384
1.000000,energy_compatibility_heuristic,3,0.473958,0.223606,0.225612,0.493706,0.465876,0.104433,0.318162,0.175928,0.083046,0.106829,0.361811,0.332434,0.041199,0.050008,0.001020,0.001013,0.001457,0.001330,0.000734,0.000408,0.002498,0.000417,0.000601,0.001558,0.001458,0.049999,384
1.000000,energy_compatibility_heuristic,4,0.549479,0.223141,0.225151,0.493047,0.466443,0.104533,0.318211,0.175827,0.083229,0.106776,0.361379,0.332142,0.117309,0.049830,0.001037,0.000996,0.001393,0.001338,0.000749,0.000399,0.002431,0.000436,0.000581,0.001572,0.001481,0.049570,384
1.000000,energy_compatibility_heuristic,5,0.578125,0.223071,0.225833,0.493300,0.465850,0.104232,0.318344,0.175646,0.083135,0.106528,0.361631,0.331923,0.145812,0.049461,0.000977,0.000977,0.001475,0.001283,0.000745,0.000378,0.002442,0.000411,0.000607,0.001496,0.001416,0.049425,384
1.000000,energy_compatibility_heuristic,6,0.518229,0.223496,0.225472,0.493168,0.465635,0.104253,0.318049,0.175717,0.083157,0.106838,0.361724,0.331997,0.085701,0.050042,0.001021,0.001010,0.001459,0.001297,0.000724,0.000389,0.002420,0.000421,0.000595,0.001614,0.001488,0.049876,384
1.000000,energy_compatibility_heuristic,7,0.559896,0.223181,0.225025,0.493268,0.465504,0.104605,0.318186,0.175332,0.082721,0.106936,0.361058,0.331434,0.128006,0.049715,0.001066,0.000952,0.001408,0.001358,0.000726,0.000357,0.002450,0.000399,0.000613,0.001556,0.001482,0.050002,384
1.000000,energy_compatibility_heuristic,8,0.526042,0.223597,0.225132,0.493144,0.465586,0.104220,0.318274,0.175797,0.082841,0.106698,0.361614,0.332284,0.093811,0.050008,0.001024,0.001016,0.001529,0.001348,0.000748,0.000386,0.002495,0.000406,0.000592,0.001605,0.001441,0.050017,384
1.000000,energy_compatibility_heuristic,9,0.562500,0.223490,0.225306,0.493471,0.466256,0.104311,0.318268,0.175836,0.083195,0.106954,0.362143,0.332004,0.130166,0.049683,0.001026,0.000995,0.001439,0.001317,0.000735,0.000406,0.002425,0.000417,0.000587,0.001595,0.001487,0.049880,384
1.000000,option_graph_planner,0,0.317708,0.312739,0.303259,0.342505,0.315883,0.109064,0.168256,0.203392,0.092039,0.102348,0.503634,0.463035,-0.325442,0.046629,0.001150,0.001138,0.001457,0.001348,0.000731,0.000402,0.002455,0.000415,0.000592,0.001809,0.001639,0.046500,384
1.000000,option_graph_planner,1,0.307292,0.312913,0.302962,0.341843,0.314891,0.109371,0.168461,0.203055,0.092167,0.102471,0.503794,0.462984,-0.336529,0.046207,0.001167,0.001136,0.001507,0.001341,0.000748,0.000393,0.002446,0.000434,0.000591,0.001836,0.001668,0.046827,384
1.000000,option_graph_planner,2,0.330729,0.313336,0.302969,0.342267,0.314601,0.109232,0.168114,0.203339,0.092203,0.102896,0.504289,0.463812,-0.313417,0.047119,0.001223,0.001120,0.001566,0.001340,0.000751,0.000392,0.002479,0.000425,0.000617,0.001845,0.001727,0.047502,384
1.000000,option_graph_planner,3,0.317708,0.313269,0.303684,0.341697,0.315347,0.109025,0.168420,0.203161,0.092269,0.102441,0.504335,0.463760,-0.326667,0.046629,0.001199,0.001142,0.001520,0.001410,0.000729,0.000390,0.002488,0.000397,0.000578,0.001855,0.001730,0.046517,384
1.000000,option_graph_planner,4,0.307292,0.312754,0.303162,0.340990,0.315264,0.109052,0.168259,0.202894,0.092018,0.102257,0.503217,0.463268,-0.336144,0.046207,0.001125,0.001145,0.001462,0.001425,0.000749,0.000386,0.002493,0.000444,0.000608,0.001743,0.001637,0.046784,384
1.000000,option_graph_planner,5,0.320312,0.312632,0.302972,0.342736,0.315344,0.109416,0.168208,0.202748,0.092231,0.102745,0.503512,0.463080,-0.322795,0.046730,0.001195,0.001107,0.001522,0.001358,0.000731,0.000397,0.002429,0.000406,0.000571,0.001858,0.001685,0.047301,384
1.000000,option_graph_planner,6,0.335938,0.313138,0.302888,0.341891,0.315145,0.109259,0.168276,0.203301,0.092206,0.102115,0.503840,0.463463,-0.307845,0.047303,0.001161,0.001112,0.001526,0.001328,0.000751,0.000456,0.002453,0.000417,0.000541,0.001812,0.001672,0.047672,384
1.000000,option_graph_planner,7,0.312500,0.313717,0.303159,0.342592,0.315208,0.109052,0.168558,0.203229,0.092283,0.102458,0.504609,0.464327,-0.331707,0.046421,0.001156,0.001160,0.001542,0.001421,0.000745,0.000402,0.002507,0.000411,0.000566,0.001807,0.001673,0.046502,384
1.000000,option_graph_planner,8,0.304688,0.313506,0.302902,0.342952,0.315996,0.109280,0.168380,0.203078,0.092172,0.102443,0.504258,0.463552,-0.338848,0.046097,0.001201,0.001087,0.001481,0.001301,0.000736,0.000410,0.002457,0.000412,0.000602,0.001815,0.001686,0.046288,384
1.000000,option_graph_planner,9,0.302083,0.312856,0.303134,0.341707,0.314806,0.109261,0.168194,0.202909,0.092350,0.102367,0.503976,0.463402,-0.341722,0.045986,0.001184,0.001133,0.001517,0.001374,0.000739,0.000399,0.002455,0.000410,0.000612,0.001822,0.001721,0.045951,384
1.000000,oracle_basin_composer,0,0.921875,0.051806,0.077103,0.858263,0.828534,0.088560,0.155599,0.112226,0.053453,0.125047,0.076771,0.071324,1.070378,0.026877,0.000781,0.000732,0.001415,0.001361,0.000729,0.000405,0.002412,0.000421,0.000574,0.001184,0.001079,0.027138,384
1.000000,oracle_basin_composer,1,0.875000,0.052205,0.077170,0.858609,0.827231,0.088521,0.155408,0.112082,0.053575,0.125226,0.076965,0.071755,1.022906,0.033122,0.000765,0.000780,0.001412,0.001354,0.000711,0.000403,0.002417,0.000427,0.000620,0.001218,0.001113,0.033454,384
1.000000,oracle_basin_composer,2,0.903646,0.051707,0.077304,0.859154,0.828565,0.088453,0.155855,0.111591,0.053397,0.125456,0.077282,0.071138,1.052645,0.029552,0.000812,0.000731,0.001426,0.001351,0.000763,0.000396,0.002419,0.000405,0.000571,0.001254,0.001131,0.029711,384
1.000000,oracle_basin_composer,3,0.921875,0.051710,0.077336,0.858509,0.827602,0.088648,0.155452,0.112171,0.053218,0.125216,0.076773,0.071210,1.070151,0.026877,0.000814,0.000740,0.001477,0.001325,0.000753,0.000387,0.002406,0.000415,0.000594,0.001211,0.001143,0.026997,384
1.000000,oracle_basin_composer,4,0.919271,0.052200,0.076860,0.859020,0.827338,0.088494,0.155720,0.111800,0.053217,0.124685,0.076731,0.071249,1.067953,0.027283,0.000781,0.000742,0.001417,0.001355,0.000723,0.000378,0.002464,0.000427,0.000574,0.001184,0.001121,0.027311,384
1.000000,oracle_basin_composer,5,0.916667,0.051635,0.077002,0.857486,0.828205,0.088670,0.155409,0.112118,0.053350,0.124947,0.076195,0.070471,1.065137,0.027680,0.000850,0.000729,0.001397,0.001350,0.000739,0.000413,0.002413,0.000406,0.000604,0.001228,0.001137,0.027882,384
1.000000,oracle_basin_composer,6,0.893229,0.052449,0.076856,0.858041,0.827378,0.088902,0.155782,0.112229,0.053528,0.125065,0.076835,0.071659,1.040557,0.030929,0.000779,0.000760,0.001425,0.001304,0.000741,0.000424,0.002440,0.000402,0.000605,0.001173,0.001092,0.031234,384
1.000000,oracle_basin_composer,7,0.914062,0.051805,0.077168,0.858188,0.828210,0.088672,0.155610,0.112427,0.053261,0.125099,0.076335,0.070983,1.062279,0.028070,0.000796,0.000781,0.001395,0.001330,0.000743,0.000388,0.002435,0.000434,0.000607,0.001220,0.001100,0.028436,384
1.000000,oracle_basin_composer,8,0.919271,0.052127,0.077332,0.858664,0.828189,0.088825,0.155520,0.112096,0.053351,0.124936,0.076917,0.071501,1.067223,0.027283,0.000787,0.000756,0.001431,0.001405,0.000716,0.000389,0.002408,0.000422,0.000596,0.001194,0.001094,0.027509,384
1.000000,oracle_basin_composer,9,0.914062,0.051761,0.077472,0.858182,0.828657,0.088590,0.155995,0.112284,0.053472,0.124748,0.076946,0.071429,1.062195,0.028070,0.000777,0.000749,0.001438,0.001376,0.000712,0.000378,0.002409,0.000419,0.000568,0.001158,0.001104,0.028602,384
1.000000,proposed_energy_landscape_composer_v4_1,0,0.640625,0.142998,0.156083,0.660442,0.632719,0.097482,0.244542,0.146262,0.070369,0.114309,0.229772,0.210721,0.476517,0.048054,0.000909,0.000859,0.001471,0.001369,0.000765,0.000418,0.002396,0.000415,0.000612,0.001371,0.001242,0.048427,384
1.000000,proposed_energy_landscape_composer_v4_1,1,0.656250,0.143539,0.155963,0.659804,0.632934,0.097763,0.244563,0.146573,0.070695,0.113966,0.230017,0.211049,0.491099,0.047568,0.000916,0.000872,0.001405,0.001407,0.000755,0.000376,0.002412,0.000400,0.000602,0.001426,0.001291,0.047940,384
1.000000,proposed_energy_landscape_composer_v4_1,2,0.684896,0.143536,0.155808,0.660672,0.633532,0.097675,0.244786,0.146341,0.070317,0.114521,0.229950,0.211514,0.520541,0.046526,0.000969,0.000852,0.001471,0.001378,0.000758,0.000386,0.002426,0.000420,0.000575,0.001431,0.001329,0.046623,384
1.000000,proposed_energy_landscape_composer_v4_1,3,0.630208,0.143072,0.155986,0.658989,0.633533,0.097472,0.245250,0.146765,0.070418,0.114375,0.229514,0.210873,0.465455,0.048348,0.000929,0.000848,0.001499,0.001385,0.000758,0.000394,0.002442,0.000413,0.000592,0.001377,0.001311,0.048821,384
1.000000,proposed_energy_landscape_composer_v4_1,4,0.703125,0.143616,0.155683,0.659333,0.633674,0.097700,0.244397,0.146245,0.070239,0.114442,0.230181,0.211138,0.538619,0.045757,0.000969,0.000864,0.001447,0.001431,0.000733,0.000385,0.002423,0.000407,0.000586,0.001471,0.001332,0.045688,384
1.000000,proposed_energy_landscape_composer_v4_1,5,0.692708,0.143593,0.156589,0.659920,0.632941,0.097683,0.244545,0.146727,0.070441,0.114533,0.230874,0.211422,0.527077,0.046207,0.000900,0.000866,0.001462,0.001332,0.000768,0.000406,0.002445,0.000409,0.000572,0.001395,0.001272,0.046474,384
1.000000,proposed_energy_landscape_composer_v4_1,6,0.666667,0.143651,0.155932,0.659495,0.633676,0.097565,0.244631,0.146266,0.070305,0.114601,0.230477,0.211358,0.501977,0.047212,0.000933,0.000871,0.001409,0.001392,0.000781,0.000413,0.002426,0.000411,0.000619,0.001402,0.001318,0.047312,384
1.000000,proposed_energy_landscape_composer_v4_1,7,0.656250,0.143508,0.156356,0.660000,0.633444,0.097746,0.244601,0.146518,0.070427,0.114677,0.230786,0.211349,0.491051,0.047568,0.000924,0.000859,0.001460,0.001409,0.000733,0.000404,0.002420,0.000419,0.000597,0.001407,0.001336,0.047469,384
1.000000,proposed_energy_landscape_composer_v4_1,8,0.640625,0.143477,0.156308,0.661002,0.633897,0.097597,0.244589,0.146305,0.070579,0.114163,0.230733,0.211449,0.476186,0.048054,0.000894,0.000830,0.001444,0.001337,0.000774,0.000383,0.002443,0.000411,0.000568,0.001351,0.001223,0.048419,384
1.000000,proposed_energy_landscape_composer_v4_1,9,0.648438,0.143808,0.156229,0.659978,0.632198,0.097750,0.244481,0.146368,0.070202,0.114564,0.230590,0.211778,0.482966,0.047818,0.000905,0.000878,0.001464,0.001322,0.000737,0.000403,0.002429,0.000404,0.000631,0.001409,0.001305,0.047904,384
1.000000,tamp_feasibility_screen,0,0.562500,0.202020,0.204962,0.512481,0.477784,0.101469,0.348359,0.171867,0.077909,0.111141,0.323304,0.297403,0.173161,0.049683,0.001035,0.000963,0.001466,0.001315,0.000752,0.000417,0.002475,0.000402,0.000588,0.001590,0.001442,0.049939,384
1.000000,tamp_feasibility_screen,1,0.632812,0.201863,0.205185,0.511748,0.476577,0.101485,0.348764,0.171470,0.077454,0.110745,0.323227,0.297338,0.243246,0.048277,0.001021,0.000975,0.001437,0.001397,0.000725,0.000399,0.002438,0.000414,0.000580,0.001544,0.001434,0.048212,384
1.000000,tamp_feasibility_screen,2,0.523438,0.201644,0.204820,0.511505,0.477087,0.101351,0.349042,0.172189,0.078147,0.111080,0.323201,0.297007,0.133724,0.050021,0.001008,0.000917,0.001335,0.001371,0.000739,0.000428,0.002430,0.000426,0.000558,0.001555,0.001443,0.049962,384
1.000000,tamp_feasibility_screen,3,0.611979,0.201835,0.204775,0.512122,0.477192,0.101582,0.348714,0.171520,0.077637,0.110995,0.323146,0.296989,0.222809,0.048804,0.000982,0.000946,0.001443,0.001317,0.000737,0.000436,0.002445,0.000414,0.000596,0.001479,0.001401,0.049257,384
1.000000,tamp_feasibility_screen,4,0.546875,0.201812,0.205194,0.512699,0.478008,0.101148,0.348376,0.171809,0.078037,0.111153,0.323664,0.297408,0.157928,0.049855,0.000985,0.000963,0.001449,0.001315,0.000752,0.000407,0.002457,0.000417,0.000598,0.001498,0.001358,0.049870,384
1.000000,tamp_feasibility_screen,5,0.598958,0.201907,0.204678,0.511874,0.477725,0.101389,0.348785,0.171833,0.077801,0.111164,0.323064,0.296781,0.209789,0.049085,0.001017,0.000970,0.001436,0.001369,0.000760,0.000421,0.002431,0.000427,0.000617,0.001558,0.001465,0.049543,384
1.000000,tamp_feasibility_screen,6,0.601562,0.201637,0.205183,0.512063,0.476985,0.101399,0.348360,0.171472,0.077625,0.111112,0.323065,0.296919,0.212435,0.049032,0.000944,0.000929,0.001437,0.001306,0.000738,0.000403,0.002408,0.000406,0.000606,0.001503,0.001367,0.049375,384
1.000000,tamp_feasibility_screen,7,0.533854,0.201841,0.204831,0.511864,0.477767,0.101470,0.348530,0.171722,0.077809,0.110865,0.323142,0.297241,0.144713,0.049961,0.000986,0.000987,0.001414,0.001387,0.000745,0.000392,0.002437,0.000417,0.000608,0.001559,0.001401,0.050222,384
1.000000,tamp_feasibility_screen,8,0.580729,0.202133,0.205143,0.512692,0.478034,0.101692,0.348534,0.171574,0.077771,0.111579,0.323475,0.297137,0.191143,0.049419,0.000956,0.000938,0.001438,0.001366,0.000762,0.000388,0.002441,0.000426,0.000610,0.001503,0.001381,0.049497,384
1.000000,tamp_feasibility_screen,9,0.585938,0.201702,0.205573,0.512551,0.477286,0.101775,0.348383,0.171875,0.077849,0.110829,0.323155,0.297554,0.196024,0.049330,0.000992,0.000911,0.001336,0.001359,0.000756,0.000375,0.002400,0.000436,0.000603,0.001450,0.001371,0.049469,384
